sample_id,pack,class_type,variant,gt_track,gt_artist,final_rank,fused_rank,ndcg@20,best_branch_rank,best_branch,n_branch_pools,gt_release_date_masked,gt_hard_dropped,union@20,union@50,union@100,union@200,union@1000,final@20,final@50,final@100,final@200,final@1000
5a0dfe9d-ec8a-4449-97df-35535cbf162f::t1,P1_positive_tag_retrieval_gap_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,A New World,Harry Gregson-Williams,22,15,0.0,5,state_feature_selector.dense.metadata,29,False,False,True,True,True,True,True,False,True,True,True,True
1c567917-f931-4609-9695-a9c0f8e39f3d::t2,P1_positive_tag_retrieval_gap_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Arregaçada / U Can't Touch This,Banda Uó,296,296,0.0,35,dense.qwen_0_6b.metadata.metadata_qwen3_embedding_0_6b,33,False,False,False,True,True,True,True,False,False,False,False,True
54cda581-3b2e-4245-a479-1a27589760d2::t3,P1_positive_tag_retrieval_gap_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Deliberation - Studio,Katatonia,198,365,0.0,5,state_feature_selector.dense.attributes_enriched,35,False,False,True,True,True,True,True,False,False,False,True,True
13066d2c-2d5e-4162-b3dc-354ecef3aff5::t3,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Yellow,Coldplay,52,73,0.0,1,lookup.era_popularity,32,False,False,True,True,True,True,True,False,False,True,True,True
a62ed6fc-e634-4d57-afab-36d9ffc0fcc1::t1,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Iris,The Goo Goo Dolls,113,244,0.0,2,lookup.era_popularity,31,False,False,True,True,True,True,True,False,False,False,True,True
be88097f-b6b0-4fb4-bed9-857a92a733c0::t3,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Dreams - 2004 Remaster,Fleetwood Mac,478,715,0.0,1,lookup.era_popularity,35,False,False,True,True,True,True,True,False,False,False,False,True
2eb984dc-9c71-449a-a335-caaa113d2c2b::t3,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Tennessee Whiskey,Chris Stapleton,13,8,0.26264953503719357,1,state_feature_selector.dense.intent,35,False,False,True,True,True,True,True,True,True,True,True,True
43a0926b-882e-403d-8cf7-2b0a598e0cc5::t2,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Devil In A New Dress,"Rick Ross, Kanye West",28,25,0.0,1,centroid.anchor_tracks.cf_bpr,33,False,False,True,True,True,True,True,False,True,True,True,True
401c369d-1eba-41b2-8eca-d93a6faeeddc::t3,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Walk,Pantera,1,1,1.0,1,analysis.artist_tag_neighbor_popularity,35,False,False,True,True,True,True,True,True,True,True,True,True
2db3ddc8-78a1-412c-a71e-e0d748aab0e7::t2,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Old Time Rock & Roll,Bob Seger,10,10,0.2890648263178879,2,dense.qwen_0_6b.intent.metadata_qwen3_embedding_0_6b,37,False,False,True,True,True,True,True,True,True,True,True,True
b4ffa800-8173-4f16-800a-4b5e765d7f80::t4,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,And I Love Her - Remastered,The Beatles,,,0.0,1,dense.siglip2_text.visual.image_siglip2,28,False,True,True,True,True,True,True,False,False,False,False,False
66ff896f-fcbc-4c42-9d69-b0b5b5ae5a56::t3,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Hungry Heart,Bruce Springsteen,30,31,0.0,2,analysis.artist_neighbor_scene_v2,35,False,False,True,True,True,True,True,False,True,True,True,True
c4c0c288-dbcd-4970-ad52-901aafe91b88::t1,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector_family,Electric Relaxation,A Tribe Called Quest,69,39,0.0,1,centroid.anchor_tracks.cf_bpr,35,False,False,True,True,True,True,True,False,False,True,True,True
0681d55b-98a0-4773-a9df-075a8050d805::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Numb,Linkin Park,1,1,1.0,1,bm25,30,False,False,True,True,True,True,True,True,True,True,True,True
8bee6f03-8cae-44ae-9325-455dc1138549::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Africa,"TOTO, Toto",1,1,1.0,1,bm25,29,False,False,True,True,True,True,True,True,True,True,True,True
d62387d0-3743-4ddc-bc92-8204c951ccee::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,In the End,Linkin Park,1,1,1.0,1,bm25,29,False,False,True,True,True,True,True,True,True,True,True,True
bd2aa024-68e7-43c2-aa87-afce9b4d7cf1::t2,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Shut Up and Dance,WALK THE MOON,1,1,1.0,1,bm25,37,False,False,True,True,True,True,True,True,True,True,True,True
028027d3-ad67-4cfb-baca-516772ae7399::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Toxic,Britney Spears,3,4,0.5,1,bm25,37,False,False,True,True,True,True,True,True,True,True,True,True
fada63d6-1275-47a1-b3ab-30eae222fd72::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Toxic,Britney Spears,2,2,0.6309297535714575,1,bm25,29,False,False,True,True,True,True,True,True,True,True,True,True
7c3154c5-d1c2-4f07-9b8d-96d187334f1b::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Way Down We Go,"Kaleo, KALEO",1,1,1.0,1,bm25,29,False,False,True,True,True,True,True,True,True,True,True,True
ba3da7b0-1e81-4d2a-90fa-65ee1f4d7348::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Heart-Shaped Box,Nirvana,1,1,1.0,1,bm25,38,False,False,True,True,True,True,True,True,True,True,True,True
3664db63-1623-4ae7-9910-dd8bc3c2bd83::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,No Scrubs,TLC,1,1,1.0,1,bm25,29,False,False,True,True,True,True,True,True,True,True,True,True
7b550636-72fe-490e-ad38-a1912d08449f::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Believe,Cher,2,2,0.6309297535714575,1,bm25,29,False,False,True,True,True,True,True,True,True,True,True,True
737a65cf-9c45-4b1d-910d-2f1f1ef5eab7::t8,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Feel Good Inc,Gorillaz,1,1,1.0,1,lookup.resolved_artist_discography,35,False,False,True,True,True,True,True,True,True,True,True,True
4a02d862-623b-4fab-a42c-2905f31a96db::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Dreams - 2004 Remaster,Fleetwood Mac,5,4,0.38685280723454163,1,lookup.era_popularity,35,False,False,True,True,True,True,True,True,True,True,True,True
5b44bff3-76ed-495e-9dc1-0f075e3d178b::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Dreams - 2004 Remaster,Fleetwood Mac,20,26,0.227670248696953,1,lookup.era_popularity,31,False,False,True,True,True,True,True,True,True,True,True,True
a61b366c-8cf5-48ad-a13f-181c033b9d89::t2,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Pumped Up Kicks,Foster The People,3,2,0.5,1,state_feature_selector.dense.attributes,33,False,False,True,True,True,True,True,True,True,True,True,True
55388720-92b7-4972-9bb2-beb37c33c86b::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Ivy,Frank Ocean,4,5,0.43067655807339306,1,bm25,36,False,False,True,True,True,True,True,True,True,True,True,True
13552d56-f3d8-443a-9272-11ec16c80fa1::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Congratulations,"Quavo, Post Malone",926,926,0.0,38,state_feature_selector.lexical,23,False,False,False,True,True,True,True,False,False,False,False,True
737a65cf-9c45-4b1d-910d-2f1f1ef5eab7::t3,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,DARE,Gorillaz,2,2,0.6309297535714575,1,state_feature_selector.dense.attributes_enriched,35,False,False,True,True,True,True,True,True,True,True,True,True
93199894-d3db-4335-8278-e1be175944e4::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Even Flow,Pearl Jam,1,1,1.0,1,bm25,29,False,False,True,True,True,True,True,True,True,True,True,True
a9b423bf-d05c-418d-98af-2a3b1e1d7917::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,It Was A Good Day,Ice Cube,2,1,0.6309297535714575,1,lookup.resolved_artist_discography,38,False,False,True,True,True,True,True,True,True,True,True,True
5080d5a0-336e-4bd1-b5bc-4cc611983429::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector_family,Rock with You - Single Version,Michael Jackson,1,1,1.0,1,bm25,30,False,False,True,True,True,True,True,True,True,True,True,True
